id,bedrooms,gla,room_count,full_baths,half_baths,main_level_finished_area,upper_lvl_fin_area,bg_fin_area,year_built,close_price,latitude,longitude,std_unit_number,std_street_number,std_street_name,std_city,std_province,std_postal_code,std_full_address,subject_address
285283,3,1914.0,8,2,1,,,,2020,610000.0,53.4194,-113.459,,15652,16 Avenue Sw,Edmonton,AB,T6X0H6,"15652 16 Avenue Sw, Edmonton, AB, T6X0H6","8915 20 Ave Sw, Edmonton, AB, T6X2C5"
297684,4,4117.0,4,3,1,,,,2016,2300000.0,44.7713,-63.7567,,588,Sandwick Dr,Nova Scotia,NS,B4B0H4,"588 Sandwick Dr, Nova Scotia, NS, B4B0H4","201 Halfway Lake Dr, Hammonds Plains, NS, B4B1M8"
42558,4,1700.0,11,3,1,,,,2008,615000.0,50.9189,-113.922,,204,Copperstone Gardens Se,Calgary,AB,T2Z0R8,"204 Copperstone Gardens Se, Calgary, AB, T2Z0R8","58 Copperleaf Terr Se, Calgary, AB, T2Z0H9"
284746,3,1264.0,6,2,1,,,,2012,422500.0,53.4061,-113.472,,4690,Crabapple Run Sw,Edmonton,AB,T6X0Y8,"4690 Crabapple Run Sw, Edmonton, AB, T6X0Y8","8915 20 Ave Sw, Edmonton, AB, T6X2C5"
79060,,1370.0,12,3,1,1369.0,,,2007,775000.0,50.8961,-113.969,,817,Auburn Bay Boulevard Se,Calgary,AB,T3M0H5,"817 Auburn Bay Boulevard Se, Calgary, AB, T3M0H5","119 110 Auburn Meadows View Se, Calgary,, AB, T3M2M2"
290459,2,1104.0,9,3,,1104.0,,,1994,630000.0,51.0207,-114.185,,10,Sierra Morena Green Sw,Calgary,AB,T3H3E4,"10 Sierra Morena Green Sw, Calgary, AB, T3H3E4","29 Timberline Crt Sw, Calgary, AB, T3H6C8"
294218,3,1768.0,9,2,1,,,,1998,550000.0,44.7076,-63.7624,,53,George Samuel Dr,Nova Scotia,NS,B4B1L9,"53 George Samuel Dr, Nova Scotia, NS, B4B1L9","201 Halfway Lake Dr, Hammonds Plains, NS, B4B1M8"
297053,5,2452.0,16,3,1,,,,1992,920000.0,44.7193,-63.7388,,24,Brenda Dr,Nova Scotia,NS,B4B1J9,"24 Brenda Dr, Nova Scotia, NS, B4B1J9","201 Halfway Lake Dr, Hammonds Plains, NS, B4B1M8"
295189,4,1280.0,13,2,0,,,,1996,650000.0,44.7417,-63.7814,,11,Nicholas Dr,Nova Scotia,NS,B4B1M9,"11 Nicholas Dr, Nova Scotia, NS, B4B1M9","201 Halfway Lake Dr, Hammonds Plains, NS, B4B1M8"
300315,3,1206.0,10,3,,1205.0,,,1997,446000.0,51.0241,-114.187,,147,Sienna Park Green Sw,Calgary,AB,T3H3N7,"147 Sienna Park Green Sw, Calgary, AB, T3H3N7","29 Timberline Crt Sw, Calgary, AB, T3H6C8"
298143,3,1470.0,3,3,0,,,,2012,500000.0,44.7632,-63.7733,,174,Ballybunion Run,Nova Scotia,NS,B4B0E7,"174 Ballybunion Run, Nova Scotia, NS, B4B0E7","201 Halfway Lake Dr, Hammonds Plains, NS, B4B1M8"
280026,3,1576.0,7,2,1,,,,2019,485000.0,53.4065,-113.458,,3115,Chokecherry Bend Bend Sw,Edmonton,AB,T6X2M2,"3115 Chokecherry Bend Bend Sw, Edmonton, AB, T6X2M2","8915 20 Ave Sw, Edmonton, AB, T6X2C5"
281174,4,2056.0,8,3,1,,,,2011,640000.0,53.408,-113.472,,4124,Orchards Drive Sw,Edmonton,AB,T6X0X6,"4124 Orchards Drive Sw, Edmonton, AB, T6X0X6","8915 20 Ave Sw, Edmonton, AB, T6X2C5"
297437,4,2167.0,12,3,0,,,,2000,755000.0,44.74,-63.7799,,82,Glen Arbour Way,Nova Scotia,NS,B4B1T4,"82 Glen Arbour Way, Nova Scotia, NS, B4B1T4","201 Halfway Lake Dr, Hammonds Plains, NS, B4B1M8"
284453,3,1890.0,7,2,1,,,,2022,625000.0,53.4033,-113.454,,4010,Hawthorn Link Link Sw,Edmonton,AB,T6X1Y6,"4010 Hawthorn Link Link Sw, Edmonton, AB, T6X1Y6","8915 20 Ave Sw, Edmonton, AB, T6X2C5"
214795,3,1407.0,9,2,1,,,,2010,620000.0,50.8956,-113.972,,20,Autumn Court Se,Calgary,AB,T3M0P4,"20 Autumn Court Se, Calgary, AB, T3M0P4","119 110 Auburn Meadows View Se, Calgary,, AB, T3M2M2"
93320,3,1570.0,6,2,1,,,,2010,562000.0,50.9161,-113.939,,1090,New Brighton Park Se,Calgary,AB,T2Z0X8,"1090 New Brighton Park Se, Calgary, AB, T2Z0X8","58 Copperleaf Terr Se, Calgary, AB, T2Z0H9"
263532,5,2243.0,17,3,1,,,,2009,800000.0,50.8994,-113.959,,236,Auburn Glen Manor Se,Calgary,AB,T3M0L2,"236 Auburn Glen Manor Se, Calgary, AB, T3M0L2","119 110 Auburn Meadows View Se, Calgary,, AB, T3M2M2"
95673,2,1323.0,6,2,1,,,,2008,449900.0,50.9155,-113.944,,91,New Brighton Common Se,Calgary,AB,T2Z0H7,"91 New Brighton Common Se, Calgary, AB, T2Z0H7","58 Copperleaf Terr Se, Calgary, AB, T2Z0H9"
97960,4,1607.0,16,3,1,,,,2019,671000.0,50.9118,-113.928,,167,Copperleaf Way Se,Calgary,AB,T2Z5E8,"167 Copperleaf Way Se, Calgary, AB, T2Z5E8","58 Copperleaf Terr Se, Calgary, AB, T2Z0H9"
300325,4,2647.0,16,3,1,,,,2024,2075000.0,51.0328,-114.107,,2504,19A Street Sw,Calgary,AB,T2T4Z2,"2504 19A Street Sw, Calgary, AB, T2T4Z2","1633 27 Ave Sw, Calgary, AB, T2T1G7"
284340,4,1923.0,11,3,1,,,,2010,605000.0,53.4246,-113.453,,7512,10 Avenue Sw,Edmonton,AB,T6X0N6,"7512 10 Avenue Sw, Edmonton, AB, T6X0N6","8915 20 Ave Sw, Edmonton, AB, T6X2C5"
288982,3,2101.0,6,2,1,,,,2020,643000.0,53.4058,-113.457,,2969,Chokecherry Common Sw,Edmonton,AB,T6X2M3,"2969 Chokecherry Common Sw, Edmonton, AB, T6X2M3","8915 20 Ave Sw, Edmonton, AB, T6X2C5"
289547,4,2624.0,22,4,1,,,,2025,1495000.0,51.0172,-114.107,,2006,41 Avenue Sw,Calgary,AB,T2T2M1,"2006 41 Avenue Sw, Calgary, AB, T2T2M1","1633 27 Ave Sw, Calgary, AB, T2T1G7"
286771,3,2194.0,6,2,1,,,,2011,570000.0,53.4161,-113.465,,8520,19 Avenue Sw,Edmonton,AB,T6X0R6,"8520 19 Avenue Sw, Edmonton, AB, T6X0R6","8915 20 Ave Sw, Edmonton, AB, T6X2C5"
262001,2,1123.0,8,2,,1122.0,,,2015,477000.0,50.8959,-113.947,,151,Auburn Meadows Walk Se,Calgary,AB,T3M0T5,"151 Auburn Meadows Walk Se, Calgary, AB, T3M0T5","119 110 Auburn Meadows View Se, Calgary,, AB, T3M2M2"
262408,3,2163.0,13,2,1,,,,2015,850000.0,50.8899,-113.939,,67,Mahogany Passage Se,Calgary,AB,T1X,"67 Mahogany Passage Se, Calgary, AB, T1X","119 110 Auburn Meadows View Se, Calgary,, AB, T3M2M2"
93201,4,1684.0,9,2,1,,,,1992,588500.0,50.9455,-113.988,,3573,Douglas Woods Heights Se,Calgary,AB,T2Z2G3,"3573 Douglas Woods Heights Se, Calgary, AB, T2Z2G3","3666 Douglas Woods Hts Se, Calgary, AB, T2Z2G4"
286748,4,1433.0,10,3,0,,,,2012,725000.0,53.4159,-113.445,,1935,68 Street Sw,Edmonton,AB,T6X0M2,"1935 68 Street Sw, Edmonton, AB, T6X0M2","8915 20 Ave Sw, Edmonton, AB, T6X2C5"
42307,3,1748.0,10,2,1,,,,2002,689000.0,50.9165,-113.951,,71,Brightondale Crescent Se,Calgary,AB,T2Z4G6,"71 Brightondale Crescent Se, Calgary, AB, T2Z4G6","58 Copperleaf Terr Se, Calgary, AB, T2Z0H9"
284202,4,1318.0,8,3,1,,,,2017,500000.0,53.4081,-113.459,,465,Orchards Boulevard Sw,Edmonton,AB,T6X1A2,"465 Orchards Boulevard Sw, Edmonton, AB, T6X1A2","8915 20 Ave Sw, Edmonton, AB, T6X2C5"
257377,4,2150.0,21,3,1,,,,2013,755000.0,50.8885,-113.949,,122,Auburn Springs Boulevard Se,Calgary,AB,T3M0Z9,"122 Auburn Springs Boulevard Se, Calgary, AB, T3M0Z9","119 110 Auburn Meadows View Se, Calgary,, AB, T3M2M2"
289699,4,1642.0,10,3,1,,,,2004,812500.0,51.0335,-114.114,,2309,22 Avenue Sw,Calgary,AB,T2T0T1,"2309 22 Avenue Sw, Calgary, AB, T2T0T1","1633 27 Ave Sw, Calgary, AB, T2T1G7"
232551,4,3120.0,5,2,1,,,,2013,1190000.0,50.8941,-113.965,,156,Auburn Sound Circle Se,Calgary,AB,T3M0G6,"156 Auburn Sound Circle Se, Calgary, AB, T3M0G6","119 110 Auburn Meadows View Se, Calgary,, AB, T3M2M2"
99305,3,1382.0,10,2,1,,,,2017,572500.0,45.4493,-75.4846,,500,Thimbleberry Row,Cumberland,ON,K4A3W4,"500 Thimbleberry Row, Cumberland, ON, K4A3W4","531 Des Genévriers Rue, Orléans, ON, K4A0Z2"
258536,3,1856.0,10,2,1,,,,2008,677388.0,50.8977,-113.963,,971,Auburn Bay Boulevard Se,Calgary,AB,T3M0K1,"971 Auburn Bay Boulevard Se, Calgary, AB, T3M0K1","119 110 Auburn Meadows View Se, Calgary,, AB, T3M2M2"
99250,4,2388.0,17,4,1,,,,2020,772000.0,44.2676,-76.6278,,1507,Berkshire Dr,Kingston,ON,K7P0S7,"1507 Berkshire Dr, Kingston, ON, K7P0S7","5004 Fox Run Pl, Kingston, ON, K7P0E4"
285052,3,1208.0,6,2,1,,,,2007,435000.0,53.4194,-113.451,,1432,70 Street Sw,Edmonton,AB,T6X0H3,"1432 70 Street Sw, Edmonton, AB, T6X0H3","8915 20 Ave Sw, Edmonton, AB, T6X2C5"
290281,4,2157.0,15,3,1,,,,2014,1510000.0,51.0117,-114.102,,1720,47 Avenue Sw,Calgary,AB,T2T2S2,"1720 47 Avenue Sw, Calgary, AB, T2T2S2","1633 27 Ave Sw, Calgary, AB, T2T1G7"
262259,4,2445.0,10,3,1,,,,2017,790000.0,53.4137,-113.459,,2024,79 Street Sw,Edmonton,AB,T6X1W3,"2024 79 Street Sw, Edmonton, AB, T6X1W3","8915 20 Ave Sw, Edmonton, AB, T6X2C5"
278550,4,930.0,12,2,,930.0,,,1957,688490.0,51.0471,-114.143,,4,Windermere Road Sw,Calgary,AB,T3C3K1,"4 Windermere Road Sw, Calgary, AB, T3C3K1","504 37 St Nw,, Calgary,, AB, T2N3B8"
12393,4,1384.0,11,3,,1384.0,,,1997,830000.0,51.1456,-114.237,,120,Rocky Ridge Landing Nw,Calgary,AB,T3G4H5,"120 Rocky Ridge Landing Nw, Calgary, AB, T3G4H5","2 Rockcliff Hts Nw, Calgary, AB, T3G0C7"
267460,2,751.0,5,1,,,,,1977,215000.0,51.0439,-114.107,1,2002,11 Avenue Sw,Calgary,AB,T3C0P1,"2002 11 Avenue Sw, Unit 1, Calgary, AB, T3C0P1","1633 27 Ave Sw, Calgary, AB, T2T1G7"
268002,4,1831.0,18,3,1,,,,1997,795000.0,51.0251,-114.11,,2110,32 Avenue Sw,Calgary,AB,T2T1W8,"2110 32 Avenue Sw, Calgary, AB, T2T1W8","1633 27 Ave Sw, Calgary, AB, T2T1G7"
281101,4,2747.0,14,4,1,,,,2024,1280000.0,51.0568,-114.124,,2715,5 Avenue Nw,Calgary,AB,T2N0T9,"2715 5 Avenue Nw, Calgary, AB, T2N0T9","504 37 St Nw,, Calgary,, AB, T2N3B8"
282217,2,1073.0,7,1,,1073.0,,,1912,660000.0,51.0542,-114.114,,2311,2 Avenue Nw,Calgary,AB,T2N0H3,"2311 2 Avenue Nw, Calgary, AB, T2N0H3","504 37 St Nw,, Calgary,, AB, T2N3B8"
269306,3,876.0,10,2,,875.0,,,1950,740000.0,51.0322,-114.109,,2517,20 Street Sw,Calgary,AB,T2T4Z4,"2517 20 Street Sw, Calgary, AB, T2T4Z4","1633 27 Ave Sw, Calgary, AB, T2T1G7"
66604,3,1463.0,8,2,1,,,,2003,672000.0,51.1415,-114.23,,41,Royal Elm Mews Nw,Calgary,AB,T3G5P6,"41 Royal Elm Mews Nw, Calgary, AB, T3G5P6","2 Rockcliff Hts Nw, Calgary, AB, T3G0C7"
266547,1,721.0,4,1,,721.0,,,1982,318000.0,51.0336,-114.103,,2338,17A Street Sw,Calgary,AB,T2T4S1,"2338 17A Street Sw, Calgary, AB, T2T4S1","1633 27 Ave Sw, Calgary, AB, T2T1G7"
274740,4,1972.0,10,3,1,,,,2021,930000.0,51.0722,-114.154,,4506,21 Avenue Nw,Calgary,AB,T3B0W4,"4506 21 Avenue Nw, Calgary, AB, T3B0W4","504 37 St Nw,, Calgary,, AB, T2N3B8"
12391,3,1464.0,7,2,1,,,,2006,480000.0,51.1522,-114.256,,235,Rockyspring Grove Nw,Calgary,AB,T3G0A8,"235 Rockyspring Grove Nw, Calgary, AB, T3G0A8","2 Rockcliff Hts Nw, Calgary, AB, T3G0C7"
267142,1,492.0,4,1,,,,,1973,216000.0,51.0353,-114.095,404,2221,14 Street Sw,Calgary,AB,T2T3T2,"2221 14 Street Sw, Unit 404, Calgary, AB, T2T3T2","1633 27 Ave Sw, Calgary, AB, T2T1G7"
277175,3,1536.0,8,1,1,,,,1980,655000.0,51.0605,-114.147,,513,Point Mckay Grove Nw,Calgary,AB,T3B5C4,"513 Point Mckay Grove Nw, Calgary, AB, T3B5C4","504 37 St Nw,, Calgary,, AB, T2N3B8"
277439,5,2967.0,11,3,1,,,,1966,2199900.0,51.0709,-114.138,,2116,Uralta Road Nw,Calgary,AB,T2N4B4,"2116 Uralta Road Nw, Calgary, AB, T2N4B4","504 37 St Nw,, Calgary,, AB, T2N3B8"
91601,3,2437.0,9,2,1,,,,2021,950000.0,51.1439,-114.231,,24,Royal Elm Green Nw,Calgary,AB,T3G4Y5,"24 Royal Elm Green Nw, Calgary, AB, T3G4Y5","2 Rockcliff Hts Nw, Calgary, AB, T3G0C7"
9917,4,1998.0,8,3,1,,,,2013,550000.0,53.4179,-113.457,,7724,Summerside Grande Boulevard Sw,Edmonton,AB,T6X0V3,"7724 Summerside Grande Boulevard Sw, Edmonton, AB, T6X0V3","8915 20 Ave Sw, Edmonton, AB, T6X2C5"
91588,4,1766.0,11,2,2,,,,2002,830000.0,51.1513,-114.229,,329,Royal Oak Circle Nw,Calgary,AB,T3G5L9,"329 Royal Oak Circle Nw, Calgary, AB, T3G5L9","2 Rockcliff Hts Nw, Calgary, AB, T3G0C7"
10447,4,2348.0,7,3,0,,,,2024,823000.0,53.4036,-113.473,,8731,Mayday Lane Sw,Edmonton,AB,T6X2L3,"8731 Mayday Lane Sw, Edmonton, AB, T6X2L3","8915 20 Ave Sw, Edmonton, AB, T6X2C5"
12874,5,1308.0,7,3,0,,,,2002,550000.0,53.4275,-113.471,,527,89 Street Sw,Edmonton,AB,T6X1C2,"527 89 Street Sw, Edmonton, AB, T6X1C2","8915 20 Ave Sw, Edmonton, AB, T6X2C5"
10519,4,2449.0,8,4,0,,,,2024,726000.0,53.4052,-113.475,,8387,Mayday Link Sw,Edmonton,AB,T6X1A2,"8387 Mayday Link Sw, Edmonton, AB, T6X1A2","8915 20 Ave Sw, Edmonton, AB, T6X2C5"
300335,4,2127.0,15,4,1,,,,2024,1335000.0,51.0564,-114.131,,513,30 Street Nw,Calgary,AB,T2N2V4,"513 30 Street Nw, Calgary, AB, T2N2V4","504 37 St Nw,, Calgary,, AB, T2N3B8"
271220,3,1856.0,12,2,1,,,,2025,960000.0,51.021,-114.098,,1603,37 Avenue Sw,Calgary,AB,T2T0V3,"1603 37 Avenue Sw, Calgary, AB, T2T0V3","1633 27 Ave Sw, Calgary, AB, T2T1G7"
271266,2,819.0,8,1,,,,,1976,275000.0,51.0352,-114.103,401,2140,17A Street Sw,Calgary,AB,T2T4R8,"2140 17A Street Sw, Unit 401, Calgary, AB, T2T4R8","1633 27 Ave Sw, Calgary, AB, T2T1G7"
283599,4,2024.0,4,3,1,,,,2019,906356.0,51.0494,-114.141,,422,37 St,Calgary,AB,T3C1R6,"422 37 St, Calgary, AB, T3C1R6","504 37 St Nw,, Calgary,, AB, T2N3B8"
284666,4,1030.0,11,3,,1029.0,,,1957,845000.0,51.0479,-114.147,,37,Windermere Road Sw,Calgary,AB,T3C3K4,"37 Windermere Road Sw, Calgary, AB, T3C3K4","504 37 St Nw,, Calgary,, AB, T2N3B8"
284993,4,2882.0,12,4,1,,,,2024,1295000.0,51.0462,-114.139,,3536,7 Avenue Sw,Calgary,AB,T3C0C8,"3536 7 Avenue Sw, Calgary, AB, T3C0C8","504 37 St Nw,, Calgary,, AB, T2N3B8"
300298,4,1043.0,11,2,,1043.0,,,1951,950000.0,51.0571,-114.124,,2712,5 Avenue Nw,Calgary,AB,T2N0T8,"2712 5 Avenue Nw, Calgary, AB, T2N0T8","504 37 St Nw,, Calgary,, AB, T2N3B8"
286687,3,1017.0,9,2,,1016.0,,,1952,785000.0,51.0742,-114.156,,4619,22 Avenue Nw,Calgary,AB,T3B0X9,"4619 22 Avenue Nw, Calgary, AB, T3B0X9","504 37 St Nw,, Calgary,, AB, T2N3B8"
271821,2,1459.0,10,2,,,,,2012,615000.0,51.0284,-114.1,303,2905,16 Street Sw,Calgary,AB,T2T4G5,"2905 16 Street Sw, Unit 303, Calgary, AB, T2T4G5","1633 27 Ave Sw, Calgary, AB, T2T1G7"
286734,4,1904.0,15,3,1,,,,2019,899000.0,51.0427,-114.144,,1111,39 Street Sw,Calgary,AB,T3C1V3,"1111 39 Street Sw, Calgary, AB, T3C1V3","504 37 St Nw,, Calgary,, AB, T2N3B8"
289551,4,3862.0,15,4,2,,,,2024,3210000.0,51.0637,-114.117,,1303,23 Street Nw,Calgary,AB,T2N2P4,"1303 23 Street Nw, Calgary, AB, T2N2P4","504 37 St Nw,, Calgary,, AB, T2N3B8"
10454,4,2584.0,17,3,1,,,,2013,1235000.0,51.1523,-114.239,,61,Rockford Road Nw,Calgary,AB,T3G5S8,"61 Rockford Road Nw, Calgary, AB, T3G5S8","2 Rockcliff Hts Nw, Calgary, AB, T3G0C7"
9811,3,1538.0,7,3,0,,,,2005,455155.0,53.4201,-113.454,,1503,76 Street Sw,Edmonton,AB,T6X1M1,"1503 76 Street Sw, Edmonton, AB, T6X1M1","8915 20 Ave Sw, Edmonton, AB, T6X2C5"
261978,3,1192.0,6,1,1,,,,1976,518000.0,51.1148,-114.2,,142,Silvergrove Road Nw,Calgary,AB,T3B4K1,"142 Silvergrove Road Nw, Calgary, AB, T3B4K1","218 88 Arbour Lake Rd Nw, Calgary, AB, T3G0C2"
280322,4,2743.0,14,4,1,,,,2024,1275000.0,51.0567,-114.124,,2717,5 Avenue Nw,Calgary,AB,T2N0T9,"2717 5 Avenue Nw, Calgary, AB, T2N0T9","504 37 St Nw,, Calgary,, AB, T2N3B8"
215443,2,475.0,6,1,,474.0,,,1980,280000.0,51.1252,-114.197,,51,Storybook Gardens Nw,Calgary,AB,T3G1Y6,"51 Storybook Gardens Nw, Calgary, AB, T3G1Y6","218 88 Arbour Lake Rd Nw, Calgary, AB, T3G0C2"
280344,4,1132.0,12,2,,1131.0,,,1956,775000.0,51.0528,-114.151,,153,Wedgewood Drive Sw,Calgary,AB,T3C3G9,"153 Wedgewood Drive Sw, Calgary, AB, T3C3G9","504 37 St Nw,, Calgary,, AB, T2N3B8"
260152,4,2318.0,11,3,,1287.0,,,1988,820000.0,51.1301,-114.183,,144,Hawkwood Drive Nw,Calgary,AB,T3G2V8,"144 Hawkwood Drive Nw, Calgary, AB, T3G2V8","218 88 Arbour Lake Rd Nw, Calgary, AB, T3G0C2"
207579,4,1001.0,8,2,,1001.0,,,1953,1325000.0,51.0177,-114.103,,4112,17 Street Sw,Calgary,AB,T2T4P6,"4112 17 Street Sw, Calgary, AB, T2T4P6","1633 27 Ave Sw, Calgary, AB, T2T1G7"
207467,5,1940.0,11,3,1,,,,1996,796600.0,51.1209,-114.227,,755,Schooner Cove Nw,Calgary,AB,T3L1Y8,"755 Schooner Cove Nw, Calgary, AB, T3L1Y8","218 88 Arbour Lake Rd Nw, Calgary, AB, T3G0C2"
280302,2,1434.0,10,1,,1433.0,,,1955,751000.0,51.0728,-114.156,,4535,21 Avenue Nw,Calgary,AB,T3B0W3,"4535 21 Avenue Nw, Calgary, AB, T3B0W3","504 37 St Nw,, Calgary,, AB, T2N3B8"
96351,3,1202.0,6,2,1,,,,2025,478344.0,51.1289,-114.215,,832,Arbour Lake Road Nw,Calgary,AB,T3G,"832 Arbour Lake Road Nw, Calgary, AB, T3G","218 88 Arbour Lake Rd Nw, Calgary, AB, T3G0C2"
206341,2,980.0,10,2,,,,,2001,425000.0,51.1331,-114.212,2322,1010,Arbour Lake Road Nw,Calgary,AB,T3G5B3,"1010 Arbour Lake Road Nw, Unit 2322, Calgary, AB, T3G5B3","218 88 Arbour Lake Rd Nw, Calgary, AB, T3G0C2"
206537,3,1289.0,11,3,,1289.0,,,1992,700000.0,51.1342,-114.189,,16,Arbour Cliff Court Nw,Calgary,AB,T3G3W6,"16 Arbour Cliff Court Nw, Calgary, AB, T3G3W6","218 88 Arbour Lake Rd Nw, Calgary, AB, T3G0C2"
206562,3,1212.0,6,1,1,,,,1977,483500.0,51.1202,-114.195,,1315,Ranchlands Road Nw,Calgary,AB,T3G1N2,"1315 Ranchlands Road Nw, Calgary, AB, T3G1N2","218 88 Arbour Lake Rd Nw, Calgary, AB, T3G0C2"
271207,1,608.0,4,1,,,,,1987,266000.0,51.0574,-114.168,6,108,Village Heights Sw,Calgary,AB,T3H2L2,"108 Village Heights Sw, Unit 6, Calgary, AB, T3H2L2","504 37 St Nw,, Calgary,, AB, T2N3B8"
289645,2,1028.0,6,2,,,,,1990,355000.0,51.131,-114.235,2101,2101,Tuscarora Manor Nw,Calgary,AB,T3L2J9,"2101 Tuscarora Manor Nw, Unit 2101, Calgary, AB, T3L2J9","218 88 Arbour Lake Rd Nw, Calgary, AB, T3G0C2"
262125,2,954.0,6,2,,,,,2008,362500.0,51.1275,-114.211,315,88,Arbour Lake Road Nw,Calgary,AB,T3G0C2,"88 Arbour Lake Road Nw, Unit 315, Calgary, AB, T3G0C2","218 88 Arbour Lake Rd Nw, Calgary, AB, T3G0C2"
275323,4,1564.0,16,3,,1563.0,,,1999,838500.0,51.1369,-114.21,,24,Arbour Crest Rise Nw,Calgary,AB,T3G4L3,"24 Arbour Crest Rise Nw, Calgary, AB, T3G4L3","218 88 Arbour Lake Rd Nw, Calgary, AB, T3G0C2"
275627,4,986.0,9,2,,985.0,,,1980,510000.0,51.1192,-114.188,,30,Ranchero Rise Nw,Calgary,AB,T3G1E2,"30 Ranchero Rise Nw, Calgary, AB, T3G1E2","218 88 Arbour Lake Rd Nw, Calgary, AB, T3G0C2"
262128,3,1870.0,10,2,1,,,,2014,730000.0,51.0224,-114.107,,2014,35 Avenue Sw,Calgary,AB,T2T2E1,"2014 35 Avenue Sw, Calgary, AB, T2T2E1","1633 27 Ave Sw, Calgary, AB, T2T1G7"
262182,4,2434.0,12,3,1,,,,2013,1485000.0,51.0162,-114.103,,4226,17 Street Sw,Calgary,AB,T2T4P6,"4226 17 Street Sw, Calgary, AB, T2T4P6","1633 27 Ave Sw, Calgary, AB, T2T1G7"
279404,3,1178.0,3,1,1,,,,1978,412000.0,51.1215,-114.195,,10,Ranchlands Place Nw,Calgary,AB,T3G1S5,"10 Ranchlands Place Nw, Calgary, AB, T3G1S5","218 88 Arbour Lake Rd Nw, Calgary, AB, T3G0C2"
281224,4,1726.0,10,3,1,,,,1998,640000.0,51.1279,-114.237,,209,Tuscarora Place Nw,Calgary,AB,T3L2G1,"209 Tuscarora Place Nw, Calgary, AB, T3L2G1","218 88 Arbour Lake Rd Nw, Calgary, AB, T3G0C2"
262777,4,1849.0,10,3,1,,,,2012,890000.0,51.0311,-114.121,,2612,25 Street Sw,Calgary,AB,T3E1X7,"2612 25 Street Sw, Calgary, AB, T3E1X7","1633 27 Ave Sw, Calgary, AB, T2T1G7"
262820,2,757.0,4,1,,,,,1977,260000.0,51.037,-114.099,405,1817,16 Street Sw,Calgary,AB,T2T4E3,"1817 16 Street Sw, Unit 405, Calgary, AB, T2T4E3","1633 27 Ave Sw, Calgary, AB, T2T1G7"
285037,5,2360.0,20,3,,2360.0,,,1988,1045000.0,51.1115,-114.218,,15,Scandia Point Nw,Calgary,AB,T3L1T6,"15 Scandia Point Nw, Calgary, AB, T3L1T6","218 88 Arbour Lake Rd Nw, Calgary, AB, T3G0C2"
274765,2,1120.0,8,2,,1120.0,,,1978,580000.0,51.1204,-114.199,,121,Ranchlands Court Nw,Calgary,AB,T3G1N8,"121 Ranchlands Court Nw, Calgary, AB, T3G1N8","218 88 Arbour Lake Rd Nw, Calgary, AB, T3G0C2"
261025,3,1856.0,13,3,1,,,,2014,1004990.0,51.0217,-114.11,,2106,36 Avenue Sw,Calgary,AB,T2T2G9,"2106 36 Avenue Sw, Calgary, AB, T2T2G9","1633 27 Ave Sw, Calgary, AB, T2T1G7"
265788,4,1852.0,13,2,1,,,,1988,776000.0,51.1329,-114.186,,191,Hawkville Close Nw,Calgary,AB,T3G3N6,"191 Hawkville Close Nw, Calgary, AB, T3G3N6","218 88 Arbour Lake Rd Nw, Calgary, AB, T3G0C2"
266529,4,2694.0,10,2,1,,,,1994,1050000.0,51.1144,-114.225,,55,Schiller Crescent Nw,Calgary,AB,T3L1W7,"55 Schiller Crescent Nw, Calgary, AB, T3L1W7","218 88 Arbour Lake Rd Nw, Calgary, AB, T3G0C2"
273491,1,750.0,8,1,,,,,2007,300000.0,51.0479,-114.132,108,6,Hemlock Crescent Sw,Calgary,AB,T3C2Z1,"6 Hemlock Crescent Sw, Unit 108, Calgary, AB, T3C2Z1","504 37 St Nw,, Calgary,, AB, T2N3B8"
272470,5,1414.0,12,2,,1413.0,,,1954,975000.0,51.0636,-114.127,,2907,13 Avenue Nw,Calgary,AB,T2N1M1,"2907 13 Avenue Nw, Calgary, AB, T2N1M1","504 37 St Nw,, Calgary,, AB, T2N3B8"
280304,4,2508.0,14,3,1,,,,2022,930000.0,51.1301,-114.212,,148,Arbour Lake Hill Nw,Calgary,AB,T3G0G9,"148 Arbour Lake Hill Nw, Calgary, AB, T3G0G9","218 88 Arbour Lake Rd Nw, Calgary, AB, T3G0C2"
260226,2,760.0,6,1,,,,,2008,274999.0,51.0302,-114.102,307,1805,26 Avenue Sw,Calgary,AB,T2T1E2,"1805 26 Avenue Sw, Unit 307, Calgary, AB, T2T1E2","1633 27 Ave Sw, Calgary, AB, T2T1G7"
273530,4,1013.0,13,2,,1012.0,,,1978,642000.0,51.1198,-114.189,,56,Ranchero Rise Nw,Calgary,AB,T3G1E2,"56 Ranchero Rise Nw, Calgary, AB, T3G1E2","218 88 Arbour Lake Rd Nw, Calgary, AB, T3G0C2"
88608,2,772.0,4,1,,,,,1965,315000.0,51.0316,-114.066,302,126,24 Avenue Sw,Calgary,AB,T2S0J9,"126 24 Avenue Sw, Unit 302, Calgary, AB, T2S0J9","530 3 St Se, Unit 2306, Calgary, AB, T2G2L8"
96338,3,1384.0,6,2,1,,,,2004,485000.0,51.1485,-114.215,,12,Royal Birch Mount Nw,Calgary,AB,T3G5W9,"12 Royal Birch Mount Nw, Calgary, AB, T3G5W9","2 Rockcliff Hts Nw, Calgary, AB, T3G0C7"
